,CIF filename,fitness
0,a1272b4102cc43448dee853906c520d0,26.264019012451172
1,fb8d0a26734341d6a191c3862b43dff9,26.26525115966797
2,bf6b3f4c649744c8901b5ed91db1cec0,26.291866302490234
3,a52432ae3c7048dd95ac8b1ebe4f8691,26.328954696655273
4,e2ee5bbaefa047d38747277309c9993b,26.328954696655273
5,23d648fdc75249e6a4b25851e67d23c8,26.327672958374023
6,fc06201358484083a90bee34132137af,26.327672958374023
7,80026b69db27492389205c49424fb9ed,26.335477828979492
8,4af32c15a59a436b8b1bb758e103de59,26.261167526245117
9,7d63be2356a247cba0ace34a379be9dc,26.336509704589844
10,d3bfe5a450c24d48908deedcebff86f8,26.337509155273438
11,b00f437ca9454ec9b93cb2aabb034d9a,26.333053588867188
12,dd5cbaa94e5e4789a331cbb0e16faa0b,26.325977325439453
13,bf02a6529a244c18bdd4e9c8dce07c01,26.33216094970703
14,282084641c6741208b105682fd4adeef,26.320724487304688
15,dd7602515a2440b6ac464142f106d180,26.32745361328125
16,24c2d2d4fe294875a2f2d034fc82bd42,26.316041946411133
17,602a5d2ab0204309a4d8123e2531646f,26.32588768005371
18,c90dd92f70504cb3b77b43b01031ab31,26.334308624267578
19,55e35c85f4094002ac6e41530c0d2489,26.270099639892578
20,cb24230e106846d7808ec197110dbe5d,26.32980728149414
21,57ab91a8817d42dc9a8017db92d3fdce,26.322723388671875
22,b578ece0328f4bf69e199b62152b86be,26.259355545043945
23,59505d7a179b45838f302ea6caf8e85e,26.197139739990234
24,dc69a22179884c9e813f01a591d5d176,26.32936668395996
25,sonsiz_P1,26.32936668395996
26,ae48619603cb439b99526402cc97abec,26.32936668395996
27,0d4715cd57b94c458b9c8a48d3f8d3e5,26.32936668395996
28,031eed1ca8c44ce88a05c3599b64e60f,26.222274780273438
29,b283ea55c1744d6ca8ef8fc1b7f9edb4,26.22686195373535
30,df1d153f94b040a39fd0f62f0ca1f09f,26.274044036865234
31,a1e2796cda8c4840a142b9199f13b6e2,26.22152328491211
32,08ac316dc9f340f18893f55305fefc98,26.22152328491211
