,CIF filename,fitness
0,sonsiz_P1,4.986142635345459
1,dojpok01_P1_charged,4.951664447784424
2,ozukol_P1,4.9267706871032715
3,sufroa_P1_charged,4.924233913421631
4,qusnoj_P1,4.9217448234558105
5,edatot_P1_charged,4.919654369354248
6,ozukur_P1,4.91956090927124
7,ozukur01_P1,4.917763710021973
8,oriwet_P1_H,4.916653156280518
9,coknun02_P1,4.9161376953125
10,coknun01_P1,4.914815425872803
11,yiwsee_P1,4.912646770477295
12,vidpij_P1_H,4.9123969078063965
13,ozulay_P1,4.911469459533691
14,ujupog_P1,4.911237716674805
15,zoywoc_P1,4.9110188484191895
16,puwzox_P1,4.908928871154785
17,owivew_P1_charged,4.905742168426514
18,nixpug_P1_charged,4.905116558074951
19,givdul_P1,4.905098915100098
20,jutcim_P1,4.904048919677734
21,obafij_P1,4.902287006378174
22,vitkug_P1_charged,4.902098178863525
23,gurpuf_P1,4.90108585357666
24,koplin_P1_charged,4.9007463455200195
25,uheboa_P1,4.900641441345215
26,nedkal_P1,4.900193691253662
27,puwcoz_P1,4.89997673034668
28,keppif_P1_charged_H,4.899442672729492
29,lasrij_P1_charged,4.899155139923096
30,labjuv_P1,4.899147987365723
31,obafef_P1,4.898630619049072
32,cokpid_P1_charged,4.89746618270874
33,zuqvem_P1_charged,4.8968505859375
34,deynig_P1,4.8967061042785645
35,sarnoq_P1,4.896609306335449
36,rifqut_P1_H,4.895513534545898
37,zayjoa_P1_H,4.8944010734558105
38,moymet_P1,4.893759250640869
39,rupted_P1,4.8928656578063965
40,porvid_P1_charged,4.892430782318115
41,qiyjeo_P1_H,4.892253875732422
42,cokmum_P1_charged,4.892065525054932
43,sarhea_P1,4.8914079666137695
44,sigtou_P1_H,4.889881134033203
45,fazfet_P1_H,4.889561653137207
46,ehekuy_P1,4.889404296875
47,ramrop_P1,4.889141082763672
48,coknoh_P1_charged,4.889038562774658
49,decvit_P1_charged_H,4.888830661773682
50,mackae_P1_charged_H,4.888663291931152
51,qimnil_P1_H,4.888387203216553
52,awasau_P1_H,4.887964248657227
53,ramsac_P1,4.887945652008057
54,huhbet_P1_charged,4.8879075050354
55,hisjea_P1,4.887645244598389
56,rugkip_P1,4.887162685394287
57,ramrij_P1,4.887098789215088
58,biwsae_P1,4.886101722717285
59,huhjol_P1,4.885702133178711
60,mocloi_P1,4.884826183319092
61,wodfut_P1_charged,4.88433313369751
62,yoyzap_P1,4.884241104125977
63,xeymar_P1,4.884093761444092
64,zuqviq_P1_charged,4.883126258850098
65,jorqak_P1,4.882917881011963
66,feyqik_P1,4.8829145431518555
67,cibtit_P1,4.882852077484131
68,coknun03_P1,4.882735729217529
69,wopsax_P1,4.882523059844971
70,sargup_P1,4.880676746368408
71,natfas_P1_charged,4.880631446838379
72,ifipiz_P1,4.880527019500732
73,ebahof_P1,4.8804240226745605
74,larvil_P1,4.878945827484131
75,qifvot_P1,4.878587245941162
76,pemgar_P1_charged,4.8782477378845215
77,yebkum_P1_charged,4.878142356872559
78,wopsax01_P1,4.877485752105713
79,xeskir_P1_H,4.877367973327637
80,izenuy_P1_charged,4.877257823944092
81,qovxeg03_P1,4.877081394195557
82,ajagoi_P1,4.876718997955322
83,cavmiw_P1,4.876538276672363
84,wopsax02_P1,4.876158237457275
85,nedjaj_P1_H,4.876104831695557
86,viwliy_P1_charged_H,4.875920295715332
87,gawkew_P1_H,4.875572204589844
88,guzvuu_P1_charged,4.875563621520996
