,CIF filename,fitness
2131,fevbug_P1,4.7641825675964355
2132,fevder_P1,4.778894424438477
2133,fevdiv_P1,4.787909030914307
2134,fevfuj_P1,4.816301345825195
2135,fevnok_P1,4.78648567199707
2136,fevped_P1,4.7992143630981445
2137,fevpih_P1,
2138,fevtef_P1_charged,
2139,fevvim_P1_charged,
2140,fewgul_P1_H,4.778103351593018
2141,fewqij_P1_H,
2142,fewqop_P1_H,
2143,fewsim_P1,
2144,fewtaf_P1,
2145,fewwov_P1,4.8013916015625
2146,fexces_P1,
2147,fexjuq_P1,4.870119094848633
2148,fexkax_P1,4.867757797241211
2149,feyjoj_P1,4.865096569061279
2150,feyqik_P1,4.8829145431518555
2151,fezqei_P1,
2152,fibhef_P1_H,4.824248790740967
2153,fibhij_P1,4.820233345031738
2154,fibhuw_P1,4.785091876983643
2155,fibmag_P1,4.764240264892578
2156,fidfeg_P1,
2157,fidluc_P1_charged_H,
2158,fidriv_P1,
2159,fifgae_P1_charged_H,
2160,fifgei_P1_charged,4.72891092300415
2161,fifgim_P1,
2162,fifmis_P1,4.788141250610352
2163,fifmis01_P1,4.789147853851318
2164,fifmox_P1,4.817951202392578
2165,fifmoy_P1,4.796435832977295
2166,fifmud_P1,4.799077987670898
2167,fifmue_P1,
2168,fifnue_P1_H,
2169,fifnue01_P1,4.785536766052246
2170,fifpam_P1,4.7621169090271
2171,fifpam01_P1,4.76046085357666
2172,fifpoa_P1_H,4.768567085266113
2173,figquj_P1,4.810548305511475
2174,figxaw_P1,4.728308200836182
2175,fihfaf_P1,
2176,fihloz_P1,
2177,fihluf_P1,4.768492221832275
2178,fihriz_P1,
2179,fijcux_P1,
2180,fijcux01_P1,
2181,fijdae_P1,4.839781284332275
2182,fijdei_P1_charged,
2183,fijfua_P1,4.818751335144043
2184,fijnaq_P1,4.870538711547852
2185,fijneu_P1,4.836700916290283
2186,fijniy_P1,4.843080043792725
2187,fijras_P1,4.863795757293701
2188,fijrew_P1,4.814772605895996
2189,filbag_P1_charged,4.8011860847473145
2190,filgue_P1_charged,4.8403730392456055
2191,filtay_P1,
2192,filtec_P1,
2193,filtig_P1,4.768555164337158
2194,filyeg_P1_H,4.793696403503418
2195,fimxuw_P1,4.7719950675964355
2196,fimyux_P1_charged,4.831714153289795
2197,fimzae_P1_charged,4.805853843688965
2198,finfug_P1_charged,
2199,fipkog_P1_charged,4.816400051116943
2200,fipkog01_P1,4.819298267364502
2201,fipkum_P1_charged,4.805777549743652
2202,fipwos_P1,
2203,fipwuy_P1,4.792874336242676
2204,fipxaf_P1,4.789867877960205
2205,fipxej_P1,
2206,fiqcen_P1_H,
2207,fiqdan_P1,4.838828086853027
2208,fiqkic_P1,
2209,fiqwag_P1,4.761172771453857
2210,fiqwio_P1,4.772387981414795
2211,fiqwou_P1,4.756150722503662
2212,fiqyou_P1,
2213,fiqyov_P1,
2214,fiqyov01_P1,
2215,fiqyua_P1,
2216,fiqzah_P1,
2217,firmuq_P1,
2218,firnax_P1,
2219,firnax01_P1,
2220,firnif_P1,
2221,firnol_P1,
2222,firnur_P1,
2223,firpaz_P1,
2224,firtil_P1,4.8429341316223145
2225,fiscui_P1_H,4.686849594116211
2226,fisgof_P1,4.7858757972717285
2227,fisjez_P1,4.746155261993408
2228,fismus_P1,
2229,fisnut_P1,4.776454925537109
2230,fispih_P1,4.787318706512451
2231,fisqeg_P1,4.829997539520264
2232,fisqik_P1,
2233,fisqoq_P1_charged,
2234,fisquw_P1,
2235,fisvel_P1_charged,
2236,fitcuj_P1,4.7687764167785645
2237,fitdaq_P1,4.771646976470947
2238,fitdeu_P1,
2239,fitdoe_P1,4.791966438293457
2240,fitduk_P1,4.778473854064941
2241,fitfew_P1,4.7753190994262695
2242,fitfia_P1,
2243,fitfia01_P1,4.774287223815918
2244,fitfum_P1,4.783384799957275
2245,fitgat_P1,4.773430824279785
2246,fitgew_P1,4.831086158752441
2247,fithas_P1_charged,4.793287754058838
2248,fitjau_P1_charged_H,4.802975177764893
2249,fitjey_P1_charged_H,4.783933639526367
2250,fivnaz_P1,
2251,fivsah_P1_charged,4.797270774841309
2252,fivtuc_P1_charged,
2253,fivyer_P1,4.793256759643555
2254,fivyuf_P1,4.864053249359131
2255,fiwgea_P1,4.812958240509033
2256,fiwgea01_P1,4.813704490661621
2257,fiwnor_P1,
2258,fiwpin_P1,4.782993316650391
2259,fiwyui_P1,
2260,fixkef_P1,4.84591817855835
2261,fixlac_P1_charged_H,4.847500801086426
2262,fixtis_P1,4.806729793548584
2263,fixviu_P1,4.732596397399902
2264,fixvue_P1_H,4.795351028442383
2265,fiydoh_P1_H,
2266,fiyquc_P1,4.817502975463867
2267,fiyraj_P1,4.794904708862305
2268,fiysak_P1_H,
2269,fizgut_P1,4.787836074829102
2270,fizkeh_P1,4.76314640045166
2271,fizpov_P1,4.843390941619873
2272,fizpub_P1,4.773257732391357
2273,fizqai_P1,4.815463542938232
2274,fizvoc_P1,4.690189838409424
2275,fizwap_P1,4.793636798858643
2276,fizwet_P1,4.736565589904785
2277,fizwix_P1,4.7493157386779785
2278,fizxaq_P1,4.779682636260986
2279,fizxiy_P1,
2280,fizxoe_P1,
2281,fizxuk_P1,4.76740837097168
2282,fizyaq_P1,
2283,fizyar_P1,4.780374526977539
2284,fobceg_P1,
2285,fobcik_P1,
2286,fobnan_P1,
2287,focjal_P1,
2288,focluh_P1,4.771932125091553
2289,focyut_P1,4.7640275955200195
2290,foczaa_P1,4.7601847648620605
2291,fodcos_P1,4.817297458648682
2292,fodjal_P1,4.782670974731445
2293,fofcou_P1,4.77886962890625
2294,fofcua_P1,4.771149635314941
2295,fofduc_P1_H,
2296,foftif_P1,4.7825751304626465
2297,foftur_P1,
2298,foggeq_P1_H,
2299,fohlas_P1,4.791540145874023
2300,fojbir_P1_charged,4.788219451904297
2301,fojkia_P1,
2302,fojkog_P1_charged_H,
2303,fojloh_P1,4.815893650054932
2304,fojpeb_P1,4.769743919372559
2305,fojraa_P1,4.825069904327393
2306,fojvux_P1,4.742652416229248
2307,fojyou_P1,4.810855388641357
2308,fokget_P1,4.81135892868042
2309,foklid_P1,4.80419921875
2310,fokwin_P1,
2311,fokyel_P1,4.8314948081970215
2312,fokyip_P1,4.8208489418029785
2313,fomjoj_P1,
2314,fomjup_P1,4.808591365814209
2315,fomwov_P1_charged,
2316,fonkea_P1,
2317,fonpuv_P1,4.800129413604736
2318,fonpuw_P1,
2319,fonqad_P1,
2320,fopbet_P1_H,
2321,fopgup_P1,
2322,foppae_P1,4.812939643859863
2323,foppei_P1_H,4.809279441833496
2324,fopweo_P1,4.808516502380371
2325,foqpaf_P1,
2326,forhay_P1,
2327,forkuu_P1,
2328,forpim_P1_charged,4.824498176574707
2329,forqin_P1_charged,4.786179542541504
2330,fortir_P1_H,
2331,fotnin_P1_H,4.810204029083252
2332,fovbaw_P1,
2333,fovdig_P1,4.770669460296631
2334,fovpen_P1_charged,4.800241947174072
2335,fovpox_P1_H,4.799563407897949
2336,fovpud_P1_H,4.793726444244385
2337,foxniq_P1_H,4.771075248718262
2338,fozcaa_P1,
2339,fubmat_P1,
2340,fubnib_P1,4.777473449707031
2341,fubnoh_P1,
2342,fubtut_P1,4.7646589279174805
2343,fudges_P1,4.805838108062744
2344,fudgoc_P1,4.753847599029541
2345,fudhap_P1,4.833168983459473
2346,fudhet_P1,4.810731410980225
2347,fudqif_P1,
2348,fufloi_P1,
2349,fufqut_P1_charged,4.835602760314941
2350,fufree_P1,4.7808637619018555
2351,fuftux_P1,4.809643268585205
2352,fufvaf_P1,
2353,fuhgat_P1,
2354,fuhvub_P1_H,4.777106761932373
2355,fulbew_P1,
2356,fulquz_P1,4.8447113037109375
2357,fulyiw_P1,4.7698845863342285
2358,fumhec_P1_charged,
2359,fummuy_P1,
2360,fumsoy_P1,4.8228044509887695
2361,fumyaq_P1_H,
2362,funbas_P1,4.752519130706787
2363,funbew_P1,
2364,funbia_P1,
2365,funbog_P1,
2366,funbuo01_P1,
2367,funfol_P1,
2368,fungay_P1,4.747549057006836
2369,fungaz_P1,
2370,funkad_P1_H,
2371,funkuw_P1,4.8214826583862305
2372,funleh_P1,4.808749198913574
2373,fupfoo_P1,4.795299530029297
2374,fuqjux_P1,
2375,fuqvof_P1,4.815921306610107
2376,fuqyey_P1_H,
2377,furfop_P1,4.793935298919678
2378,furhos_P1_charged_H,4.785164833068848
2379,furkag_P1,4.743324279785156
2380,fusgor_P1,
2381,fusquh_P1_H,4.821676731109619
2382,fusres_P1,4.791406154632568
2383,fusseu_P1,4.777356147766113
2384,fusvun_P1,
2385,futdii_P1_charged,
2386,futtof_P1_charged,4.826720237731934
2387,futyok_P1,4.83986759185791
2388,futzok_P1_H,
2389,futzol_P1_charged,4.826287746429443
2390,fuvkep_P1,
2391,fuvvea_P1,4.781250953674316
2392,fuvvok_P1,4.746035099029541
2393,fuvwax_P1,4.757239818572998
2394,fuwfio_P1_H,4.729234218597412
2395,fuwfou_P1_H,
2396,fuwxif_P1_charged,
2397,fuwxol_P1_H,4.870857238769531
2398,fuwyay_P1_H,
2399,fuwyii_P1,
2400,fuwyii01_P1,
2401,fuwyii02_P1,
2402,fuwyii03_P1,4.7844953536987305
2403,fuxbuy_P1,
2404,fuxcuz_P1_H,4.676994323730469
2405,fuxxih_P1_H,4.825333118438721
2406,fuycej_P1_charged,4.840697765350342
2407,fuycin_P1_charged_H,4.823519229888916
2408,fuyker_P1_charged,4.81314754486084
2409,fuyniz_P1,4.75517463684082
2410,fuynof_P1,4.753561496734619
2411,fuywuu_P1,
2412,fuyxab_P1,
2413,fuzkan_P1_charged,4.808823585510254
2414,gabguo_P1,4.782436370849609
2415,gacpux_P1,4.837120056152344
2416,gacvis_P1_H,
2417,gacyan_P1,4.7759199142456055
2418,gaddoh_P1,4.790520191192627
2419,gadhif_P1,4.766221046447754
2420,gadmaa01_P1,
2421,gadmuw_P1,4.771801471710205
2422,gadsah_P1,4.818783760070801
2423,gagsuf_P1_H,4.709057807922363
2424,gagtoa_P1_H,
2425,gagxap_P1_H,4.818154811859131
2426,gahpen_P1,
2427,gahroz_P1_charged,4.8266801834106445
2428,gahseq_P1,
2429,gajtoc_P1,4.790857791900635
2430,gajtui_P1_H,4.798798561096191
2431,gajvaq_P1_H,4.804341793060303
2432,gajveu_P1_charged_H,
2433,gajviy_P1,4.806519985198975
2434,gajviy01_P1,4.8056640625
2435,gajyun_P1,4.797324180603027
2436,gajzau_P1,4.791491985321045
2437,gajzey_P1,4.7619452476501465
2438,gajzic_P1,4.7645697593688965
2439,gajzoi_P1,4.784976482391357
2440,gajzuo_P1,4.814067363739014
2441,gakbax_P1,4.793811321258545
2442,gaknox_P1,4.777053356170654
2443,galbus_P1,4.781545639038086
2444,galcaz_P1_H,4.754405975341797
2445,galced_P1,4.748053073883057
2446,galhos_P1_H,4.8278489112854
2447,galhuy_P1,4.785895347595215
2448,galjag_P1,
2449,gallow_P1_H,4.7722392082214355
2450,gallow01_P1,4.77435302734375
2451,galluc_P1,4.780397415161133
2452,galluc01_P1,4.789613723754883
2453,galluc02_P1,4.774559020996094
2454,gambaa_P1,4.817131519317627
2455,gamfae_P1,4.8249077796936035
2456,gamfei_P1_charged,4.810817241668701
2457,gamtaq_P1_H,4.775426387786865
2458,gamteu_P1_H,4.782330513000488
2459,gamtiy_P1_H,4.770366191864014
2460,gamxav_P1,
2461,gaqkob_P1_charged,4.784348487854004
2462,garlap_P1,4.819572448730469
2463,garlet_P1,4.840658187866211
2464,garlix_P1,4.819013595581055
2465,garlod_P1,4.823882579803467
2466,garluj_P1,4.822787761688232
2467,garmaq_P1,4.8287787437438965
2468,garqey_P1,4.778600215911865
2469,garsuq_P1,4.757139682769775
2470,gartax_P1,4.772047996520996
2471,garteb_P1,4.764718532562256
2472,gartif_P1,4.7881059646606445
2473,gasrok_P1,4.784074783325195
2474,gassur_P1,4.756840705871582
2475,gatbuz_P1_charged,
2476,gathal_P1,4.744470596313477
2477,gatjiv_P1_charged,
2478,gatqie_P1,4.846775531768799
2479,gavyag_P1_charged,4.813963890075684
2480,gawcuf_P1,4.8165693283081055
2481,gawhod_P1,
2482,gawjev_P1,
2483,gawkew_P1_H,4.875572204589844
2484,gawlib_P1,4.838449954986572
2485,gawmoi_P1_H,4.754922389984131
2486,gawmoj_P1,4.774680137634277
2487,gawtop_P1,4.7532243728637695
2488,gawzow_P1,4.794835567474365
2489,gaxget_P1,
2490,gaxget01_P1,
2491,gaxgix_P1,
2492,gaxgod_P1,
2493,gaxkoh_P1,4.765315532684326
2494,gaxraa_P1,
2495,gaxree_P1,4.7918009757995605
2496,gaxwin_P1,4.77653694152832
2497,gaxwuz_P1,4.847539901733398
2498,gaxxag_P1,4.846763610839844
2499,gayfod_P1,
2500,gayxem_P1,
2501,gayxiq_P1,
2502,gayxuc_P1,4.74146032333374
2503,gazdap_P1_H,4.80161190032959
2504,gazlaw_P1_H,4.794571399688721
2505,gazzis_P1,4.807194232940674
2506,gazzis01_P1,4.808102130889893
2507,gazzis02_P1,4.803592681884766
2508,gazzis03_P1,4.80657434463501
2509,gebcat_P1,
2510,geckux_P1_H,4.785246849060059
2511,geclae_P1_H,4.792691707611084
2512,gecrai_P1_charged_H,4.8397040367126465
2513,geddaw_P1,4.811207294464111
2514,geddea_P1,4.831809043884277
2515,gedlim_P1,
2516,gedpen_P1_H,4.786084175109863
2517,gedqir_P1,4.828091144561768
2518,gedrak_P1_H,4.802911281585693
2519,gedreo_P1_H,4.7808837890625
2520,gedris_P1,4.790544033050537
2521,gedroy_P1_H,4.776926517486572
2522,gedrue_P1,4.776425361633301
2523,gedsal_P1,4.825313568115234
2524,gedsep_P1,4.787413120269775
2525,gedsit_P1,4.797543048858643
2526,gedsoz_P1_H,4.800248622894287
2527,gedsuf_P1,4.782428741455078
2528,gedxof_P1_H,4.769030570983887
2529,geftet_P1_charged,4.773675918579102
2530,gefzau_P1,4.816123008728027
2531,gefzav_P1_H,4.838540077209473
2532,gegbeb_P1_charged,4.856470108032227
2533,gegbol_P1_charged,4.846248626708984
2534,gegded_P1,
2535,gegsiw_P1,
2536,gegwas_P1,
2537,gejjel01_P1,4.724857807159424
2538,gejjox_P1,4.79395055770874
2539,gejjud_P1,4.812168121337891
2540,gejqeu_P1,4.680174827575684
2541,gekfou_P1,4.783446311950684
2542,geljaj_P1,4.805732250213623
2543,gelqog01_P1,
2544,gelqum_P1,
2545,gelvez_P1_H,
2546,gelvez01_P1_H,
2547,gelvez02_P1_H,
2548,gelvid_P1_H,
2549,gelvid01_P1_H,
2550,gencek_P1,4.789090633392334
2551,gengir_P1_charged,
2552,gengoy_P1,4.815598964691162
2553,genlap_P1,4.787623405456543
2554,genmeu_P1,4.775652885437012
2555,genmiy_P1,4.773852825164795
2556,genmoe_P1,4.799171447753906
2557,gerben_P1_H,
2558,gernoi_P1,
2559,gerpup_P1_H,
2560,gerweh_P1_H,
2561,gerwil_P1_charged,
2562,gerwor_P1_charged,
2563,gerxej_P1,
2564,gesduf_P1,
2565,gesfan_P1_H,
2566,gessab_P1,4.785640716552734
2567,gevvub_P1,
2568,gevwai_P1,
2569,gevxiq_P1_charged,4.753404140472412
2570,gewcoc_P1_H,
2571,gewqaa_P1_H,
2572,gewsaf_P1,4.8093719482421875
2573,gewsej_P1,4.752537250518799
2574,gewsin_P1,4.813366413116455
2575,gewxaj_P1,
2576,gexnuv_P1,
2577,gexpad_P1,
2578,geylee_P1_H,4.8184380531311035
2579,geysua_P1,4.792807102203369
2580,gicxau_P1,4.7596821784973145
2581,gicxey_P1,4.75373649597168
2582,gicxic_P1,4.759011268615723
2583,gicxoi_P1,4.783284664154053
2584,gidret_P1,4.79959774017334
2585,giffae_P1,4.8192667961120605
2586,giffei_P1,4.821467399597168
2587,gifjud_P1_charged,
2588,gifkah_P1_H,
2589,gigjeo_P1,4.771437644958496
2590,gihvur_P1,4.796682834625244
2591,gijbuz_P1,4.844907760620117
2592,gijdim_P1,4.839324951171875
2593,gikyil_P1_charged,
2594,gilfuf_P1,4.754994869232178
2595,gilgam_P1,4.804906845092773
2596,gilgeq_P1,4.800219535827637
2597,gilhob_P1,4.852869987487793
2598,gilhob01_P1,4.864743232727051
2599,giljap_P1,4.853210926055908
2600,giltaz_P1,4.745993614196777
2601,gilted_P1,4.765364170074463
2602,gilyuy_P1,4.801618576049805
2603,gimsig_P1,
2604,gindal_P1_charged,
2605,gindeo_P1,4.776090145111084
2606,ginhod_P1_charged,
2607,ginkum_P1,4.769652843475342
2608,ginlia_P1,4.791544437408447
2609,gintef_P1,
2610,gintij_P1_H,
2611,gintop_P1,
2612,ginwuy_P1,
2613,ginyag_P1_H,4.872757434844971
2614,ginyio_P1_H,4.822703838348389
2615,ginyou_P1_H,4.865471363067627
2616,ginyua_P1_H,
2617,gipfap_P1,
2618,gipnur_P1,4.749643802642822
2619,giqhaq_P1_charged,
2620,girdui_P1,4.840885162353516
2621,girnut_P1,4.796062469482422
2622,girxuc_P1,4.8120269775390625
2623,giryaj_P1,
2624,giryak_P1_H,
2625,giryen_P1,
2626,girzak_P1,
2627,gismig_P1,4.769782543182373
2628,giswem_P1,4.7997565269470215
2629,giszuf_P1_charged,4.780973434448242
2630,gitkom_P1,4.751060485839844
2631,gitpik_P1_H,
2632,gittin_P1,
2633,gitvip01_P1,
2634,gitvub_P1,4.836761474609375
2635,gityit_P1,4.826303958892822
2636,givdul_P1,4.905098915100098
2637,givhic_P1_charged,
2638,givnik_P1_charged,
2639,givnoq_P1_charged,
2640,givvuf_P1,4.80211067199707
2641,givwam_P1,4.786336898803711
2642,giwboe_P1,4.795843601226807
2643,giwcar_P1_charged,4.78355598449707
2644,giwsox_P1_H,
2645,giwxeq_P1,
2646,giwzuk_P1,4.799440383911133
2647,gixgok_P1,
2648,gixjee_P1,
2649,gixmor_P1,4.790284633636475
2650,gixmux_P1,4.798404693603516
2651,gixnae_P1,4.759872913360596
2652,gixtuf_P1_charged,4.757354736328125
2653,gixvob_P1,
2654,giyhon_P1,4.798397064208984
2655,giyjab_P1,
2656,giysaj_P1,
2657,giytak_P1,
2658,giztob_P1,
2659,gizver_P1,
2660,gobfuz_P1_charged,
2661,gobjal_P1,4.82167387008667
2662,goddip_P1_charged,
2663,godmuk_P1_charged_H,
2664,godnar_P1_charged,
2665,godniz_P1_charged,
2666,godpex_P1,4.806498050689697
2667,godpib_P1,
2668,gofdah_P1,4.770364761352539
2669,goglia_P1,4.796992778778076
2670,gojjib_P1,4.849573612213135
2671,gojjun_P1,4.813511371612549
2672,gokteh_P1,4.802037715911865
2673,golqii_P1,4.760814189910889
2674,golyox_P1,4.798145771026611
2675,golyud_P1,4.804758071899414
2676,gomfof_P1,
2677,gomful_P1,4.792179107666016
2678,gomqux_P1_H,
2679,gomrae_P1_H,4.7961649894714355
2680,gonnaa_P1,4.841589450836182
2681,gopsuc_P1,4.8028435707092285
2682,goqjaa_P1,4.786417484283447
2683,goqsiq_P1,4.822258472442627
2684,goqxan_P1,4.749265193939209
2685,gorboh_P1,
2686,gorjee_P1,
2687,goscav_P1_charged,
2688,gosdez_P1,4.765110492706299
2689,gosdid_P1_H,
2690,goskeg_P1,4.771212100982666
2691,gospem_P1,4.779019832611084
2692,gospow_P1,4.792824745178223
2693,gosviw_P1,4.767151355743408
2694,gosvoc_P1,4.7833027839660645
2695,gosxoe_P1,
2696,gotfaz_P1,4.782046794891357
2697,gotzoh_P1,4.816469669342041
2698,govhil_P1,
2699,govjin_P1,
2700,govkou_P1_charged_H,4.7931647300720215
2701,govser_P1,
2702,govxia_P1,4.789006233215332
2703,gowxuo_P1,4.761257171630859
2704,goxhej_P1_charged,4.7859110832214355
2705,goxmen_P1,4.784669876098633
2706,goyqod_P1,4.804287910461426
2707,goyxav_P1,4.768420696258545
2708,goyxez_P1,4.7653632164001465
2709,goyxid_P1,4.761524200439453
2710,goyxoj_P1,4.777103424072266
2711,goyxup_P1,4.783455848693848
2712,goyyaw_P1,
2713,goyyea_P1,4.791984558105469
2714,goyyie_P1,4.76462984085083
2715,gozneq_P1,4.80985689163208
2716,gozroe_P1_H,4.793912887573242
2717,gubjar_P1,
2718,gubjev_P1,
2719,gubjiz_P1,
2720,gubkul_P1_H,4.8063554763793945
2721,gubpie_P1_charged,
2722,gubpok_P1_charged,
2723,gubpuq_P1_charged,
2724,gubqax_P1_charged,
2725,gubvuu_P1,4.763039588928223
2726,gucdoa_P1_charged,
2727,gucxei_P1,4.796419143676758
2728,gudjog_P1,4.835116386413574
2729,gufboa_P1,4.773011207580566
2730,gufbug_P1,
2731,gufhun_P1_charged,
2732,guflol_P1,4.855449676513672
2733,gufqij_P1,
2734,gufref_P1,
2735,gufxem_P1,
2736,gufxud_P1,4.807523250579834
2737,gufyue_P1_charged_H,4.77887487411499
2738,gugjez_P1,
2739,gugnon_P1,4.799553394317627
2740,gugrae_P1,
2741,gugrei_P1,
2742,gugviq_P1,4.768815994262695
2743,guhhid_P1,4.7868428230285645
2744,guhnuu_P1,4.8385329246521
2745,guhpac_P1,
2746,gujrek_P1_charged,
2747,gujrek01_P1_charged,
2748,gujsiq_P1,4.776029109954834
2749,gujvox_P1,
2750,gukbul_P1_charged,4.772026538848877
2751,gukmad_P1,4.744149684906006
2752,gukmor_P1,4.771066665649414
2753,guknik_P1_H,4.820656776428223
2754,guknim_P1,4.819371223449707
2755,guknos_P1,4.805821418762207
2756,gukpej_P1,
2757,gukquz_P1_H,
2758,gukveo_P1_H,
2759,gukvis_P1_H,4.825859069824219
2760,gukyui_P1_charged,4.773132801055908
2761,gulgez_P1,
2762,gulpin_P1,
2763,gulvuf_P1,4.794341087341309
2764,gulwoa_P1,
2765,gumbia_P1_charged,
2766,gumdez_P1,4.818710803985596
2767,gunzia_P1,4.802008628845215
2768,gupbez_P1,
2769,gupbez01_P1,
2770,gupboj01_P1,4.788213729858398
2771,gupcok_P1,4.78542423248291
2772,gupcuq01_P1,
2773,gupdeb_P1,
2774,gupdif_P1,4.783674716949463
2775,gupdol_P1,
2776,gupfaz_P1,
2777,gupjeg_P1,
2778,gupjeg01_P1,
2779,guqlow_P1,
2780,guqwog_P1,4.7770586013793945
2781,gurbus_P1,
2782,gurcaz_P1,
2783,gurpuf_P1,4.90108585357666
2784,gurtix_P1_H,4.7555460929870605
2785,gurtuj_P1,4.748852729797363
2786,gusluc_P1,
2787,gusmaj_P1,
2788,gusnen_P1_H,
2789,gusnoy_P1,
2790,guspug_P1,
2791,gutcef_P1_charged,
2792,gutcij_P1_charged,
2793,guvyaa_P1_charged,
2794,guvzee_P1,4.859057426452637
2795,guvzii_P1,4.845887660980225
2796,guwduy_P1,4.806808948516846
2797,guwnui_P1,
2798,guxjuf_P1,
2799,guxqar_P1_H,
2800,guxrat_P1_charged,4.792677402496338
2801,guxrid_P1,
2802,guxsey_P1,4.8073930740356445
2803,guxsic_P1,4.810762405395508
2804,guxzij_P1_charged,4.772186279296875
2805,guyloc_P1,4.7737717628479
2806,guylui_P1,4.768328666687012
2807,guylui01_P1,4.7678399085998535
2808,guymap_P1,4.758606433868408
2809,guzvuu_P1_charged,4.875563621520996
2810,habquy_P1,
2811,habrej_P1,4.794928550720215
2812,habrot_P1,4.814693450927734
2813,hacnil_P1,4.783933162689209
2814,hactel_P1_H,
2815,hadloq_P1,
2816,hadloq01_P1,
2817,hadmad_P1,
2818,hadmad01_P1,4.794780731201172
2819,hadmil_P1,
2820,hafdoi_P1,4.768956661224365
2821,hafduo_P1,4.772799968719482
2822,hafgut_P1,4.806450843811035
2823,hafpub_P1,4.7707672119140625
2824,hafqow_P1_H,
2825,hafquc_P1_H,
2826,hafsoz_P1,4.822424411773682
2827,hafvob_P1_H,
2828,hafvuh_P1_H,
2829,hafwui01_P1_charged,
2830,hagtan_P1_charged,
2831,hagtiv_P1,
2832,hahcur_P1,
2833,hajdii_P1_charged,
2834,hajjae_P1,4.793177604675293
2835,hajkio_P1,4.751463413238525
2836,hajkou_P1,4.764346599578857
2837,hajyez_P1,
2838,hakcig_P1,
2839,hakvib_P1_charged,4.777899742126465
2840,hakvun_P1_charged,
2841,hakwau_P1_H,
2842,halquj_P1,4.822821617126465
2843,haltum_P1,
2844,halvau_P1,4.854738235473633
2845,hamjow_P1,4.7734293937683105
2846,hamlit_P1_charged,4.7934417724609375
2847,hamreu_P1_H,
2848,hamriy_P1_H,
2849,hankue_P1_charged,
2850,hanwaw_P1,4.795804023742676
2851,hapgir_P1,
2852,haphud_P1,4.7356953620910645
2853,hapnoe_P1,4.76922082901001
2854,hapnuk_P1,4.74262809753418
2855,happas_P1,4.784070014953613
2856,hapvax_P1_H,
2857,hapveb_P1_H,
2858,hapzuw_P1_charged,
2859,haqjiv_P1,4.851912975311279
2860,haqkes_P1_charged,4.788093090057373
2861,haqrid_P1_charged,
2862,haqroj_P1_charged,
2863,harnar_P1,
2864,hassur_P1,4.8331379890441895
2865,hastay_P1_H,4.8350653648376465
2866,hawree_P1_H,4.849334716796875
2867,hawwin_P1,4.807567119598389
2868,hawwot_P1,4.812747001647949
2869,hawwuz_P1,4.813483238220215
2870,hawyub_P1,4.780456066131592
2871,hawzem_P1,4.759242057800293
2872,haxjex_P1,
2873,haylie_P1_charged,4.74381685256958
2874,hayqeg_P1,4.851601600646973
2875,haysuy_P1,
2876,haytei_P1,
2877,hayyoy_P1,
2878,hayyue_P1,
2879,hayzal_P1,
2880,hayzep_P1,
2881,hazgof01_P1,
2882,hazgof02_P1,
2883,hazgof03_P1,4.729995250701904
2884,hazgof04_P1,4.712852478027344
2885,hazgof05_P1,4.7136549949646
2886,hazgof06_P1,4.733989715576172
2887,hazgof07_P1,4.7200026512146
2888,hazgof08_P1,4.714509010314941
2889,hazgof10_P1,4.744951248168945
2890,hazgof11_P1,4.737432479858398
2891,hazgof12_P1,4.744966506958008
2892,hazgof13_P1,4.734982490539551
2893,hazgof14_P1,4.743523597717285
2894,hazgof16_P1,4.741382598876953
2895,hazgof17_P1,4.714509010314941
2896,haznih_P1,
2897,haznon_P1,
2898,hazpab_P1,4.7692036628723145
2899,hazpop_P1,4.769242286682129
2900,hazsil_P1_H,4.8209733963012695
2901,hebfus_P1,
2902,hebjab_P1,
2903,hebkeg_P1,4.780832290649414
2904,hebzar_P1_H,4.781682968139648
2905,hebzev_P1_H,4.776271343231201
2906,hecqub_P1,4.6406707763671875
2907,hedbid_P1_H,
2908,hedboj_P1_H,4.8657612800598145
2909,hedbup_P1_H,4.837540149688721
2910,hedcaw_P1,4.808858871459961
2911,hedcea_P1,4.766477108001709
2912,hedcie_P1,4.851294040679932
2913,hedgus_P1,4.793755531311035
2914,hedter_P1,4.810591220855713
2915,hefded_P1_H,4.830958843231201
2916,hefdih_P1_H,
2917,hefdon_P1_charged,4.764961242675781
2918,hefdut_P1_charged,4.814050197601318
2919,heffef_P1_charged,4.775648593902588
2920,hefvar_P1,
2921,hegjuz_P1,4.779879570007324
2922,hegper_P1_charged,
2923,hegpob_P1,
2924,hehcoo_P1,4.775969505310059
2925,hehkud_P1_charged,
2926,hehlak_P1_charged,
2927,hehqet_P1,4.752896308898926
2928,hehtum_P1,
2929,hehvau_P1,
2930,hehvoi_P1,4.7701592445373535
2931,hehzay_P1_charged,4.799095153808594
2932,hejcil_P1,
2933,hejcor_P1,4.811285972595215
2934,hejcor02_P1,4.79948616027832
2935,hejniw_P1,4.818874835968018
2936,hejqar_P1,
2937,hejqev_P1,
2938,hejqev01_P1,
2939,hejqiz_P1,
2940,hejtoi_P1_charged,
2941,hektau_P1,
2942,helfai_P1,4.711444854736328
2943,helfip_P1,4.8276448249816895
2944,hembot_P1,4.748775959014893
2945,hembuz_P1_H,4.730113506317139
2946,hemtez_P1_charged_H,
